date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:20:23	173724/173724	---M--	200	added ('OK')	image/jpeg	etag:%225ebbb6a2-2a69c%22	https://mogihomnay.com/images/2020/05/13/pm/nam-mo-thay-lua-la-diem-gi.jpg	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/images/2020/05/13/pm/nam-mo-thay-lua-la-diem-gi.jpg	(from https://mogihomnay.com/giai-ma-giac-mo/mo-thay-lua-la-diem-gi-nam-mo-thay-lua-danh-con-gi.html)
23:20:24	230505/230505	---M--	200	added ('OK')	image/jpeg	etag:%225ebbb6a2-38469%22	https://mogihomnay.com/images/2020/05/13/pm/nam-mo-thay-lua.jpg	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/images/2020/05/13/pm/nam-mo-thay-lua.jpg	(from https://mogihomnay.com/giai-ma-giac-mo/mo-thay-lua-la-diem-gi-nam-mo-thay-lua-danh-con-gi.html)
23:20:24	138807/138807	---M--	200	added ('OK')	image/jpeg	etag:%225ebbb6a2-21e37%22	https://mogihomnay.com/images/2020/05/13/pm/nam-mo-thay-lua-danh-con-gi.jpg	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/images/2020/05/13/pm/nam-mo-thay-lua-danh-con-gi.jpg	(from https://mogihomnay.com/giai-ma-giac-mo/mo-thay-lua-la-diem-gi-nam-mo-thay-lua-danh-con-gi.html)
23:20:25	65217/65217	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Jul%202020%2016:20:24%20GMT	https://mogihomnay.com/amp/giai-ma-giac-mo/mo-thay-ran-ho-mang-danh-con-gi-diem-bao-giac-mo.html	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/amp/giai-ma-giac-mo/mo-thay-ran-ho-mang-danh-con-gi-diem-bao-giac-mo.html	(from https://mogihomnay.com/giai-ma-giac-mo/mo-thay-ran-ho-mang-danh-con-gi-diem-bao-giac-mo.html)
23:20:25	208302/208302	---M--	200	added ('OK')	image/jpeg	etag:%225e1d7c85-32dae%22	https://mogihomnay.com/images/2020/01/14/DD/Mo-thay-ran-ho-man.jpg	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/images/2020/01/14/DD/Mo-thay-ran-ho-man.jpg	(from https://mogihomnay.com/giai-ma-giac-mo/mo-thay-ran-ho-mang-danh-con-gi-diem-bao-giac-mo.html)
23:20:25	53818/53818	---MC-	302	error ('Found')	text/html	date:Wed,%2008%20Jul%202020%2016:20:25%20GMT	https://mogihomnay.com/so-mo/mo-thay-ran-ho-mang-danh-con-gi-diem-bao-giac-mo.html	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/so-mo/mo-thay-ran-ho-mang-danh-con-gi-diem-bao-giac-mo.html	(from https://mogihomnay.com/giai-ma-giac-mo/mo-thay-ran-ho-mang-danh-con-gi-diem-bao-giac-mo.html)
23:20:30	42320/42320	---MC-	302	error ('Found')	text/html	date:Wed,%2008%20Jul%202020%2016:20:27%20GMT	https://mogihomnay.com/so-mo/mo-thay-bi-doi-no-la-diem-gi-danh-con-gi.html	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/so-mo/mo-thay-bi-doi-no-la-diem-gi-danh-con-gi.html	(from https://mogihomnay.com/giai-ma-giac-mo/mo-thay-ran-ho-mang-danh-con-gi-diem-bao-giac-mo.html)
23:20:32	71942/71942	---M--	200	added ('OK')	image/jpeg	etag:%225e1d7caa-11906%22	http://admin.mogihomnay.com/uploads/Y-nghia-giac-mo-thay-ran-ho-mang.jpg	C:/xampp/htdocs/gmgm/gmgm/admin.mogihomnay.com/uploads/Y-nghia-giac-mo-thay-ran-ho-mang.jpg	(from https://mogihomnay.com/giai-ma-giac-mo/mo-thay-ran-ho-mang-danh-con-gi-diem-bao-giac-mo.html)
23:20:34	92980/92980	---M--	200	added ('OK')	image/jpeg	etag:%225e1d7cd6-16b34%22	http://admin.mogihomnay.com/uploads/Giai-ma-giac-mo-thay-ran-ho-mang-la-diem-gi.jpg	C:/xampp/htdocs/gmgm/gmgm/admin.mogihomnay.com/uploads/Giai-ma-giac-mo-thay-ran-ho-mang-la-diem-gi.jpg	(from https://mogihomnay.com/giai-ma-giac-mo/mo-thay-ran-ho-mang-danh-con-gi-diem-bao-giac-mo.html)
23:20:35	42334/42334	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Jul%202020%2016:20:30%20GMT	https://mogihomnay.com/giai-ma-giac-mo/mo-thay-bi-doi-no-la-diem-gi-danh-con-gi.html	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/giai-ma-giac-mo/mo-thay-bi-doi-no-la-diem-gi-danh-con-gi.html	(from https://mogihomnay.com/giai-ma-giac-mo/mo-thay-ran-ho-mang-danh-con-gi-diem-bao-giac-mo.html)
